pur_cust,pur_prod,pur_date,pur_amount,pur_store_id
0,14,2015-04-06,34.34,7
9,11,2015-04-07,26.08,7
9,0,2015-04-03,2.92,15
7,3,2015-04-12,26.45,17
8,11,2015-04-06,75.58,3
11,7,2015-04-04,20.92,20
8,1,2015-04-11,92.68,10
10,9,2015-04-08,35.28,4
4,0,2015-04-02,32.51,10
11,11,2015-04-13,32.90,20
2,13,2015-04-02,91.18,16
9,2,2015-04-06,48.64,18
6,5,2015-04-13,35.66,16
5,6,2015-04-04,30.53,18
3,9,2015-04-11,21.74,14
4,4,2015-04-08,23.04,15
9,4,2015-04-13,79.84,2
6,3,2015-04-05,58.87,15
10,11,2015-04-12,63.84,6
6,13,2015-04-02,69.19,1
9,11,2015-04-08,100.07,15
7,1,2015-04-03,59.41,18
6,13,2015-04-01,9.68,13
6,6,2015-04-07,47.72,4
8,14,2015-04-03,22.26,15
7,4,2015-04-03,9.12,8
11,10,2015-04-07,63.08,9
5,7,2015-04-01,36.87,3
11,8,2015-04-13,76.03,8
5,0,2015-04-02,30.13,10
9,0,2015-04-03,14.58,7
1,3,2015-04-04,100.24,18
9,12,2015-04-01,38.61,4
10,6,2015-04-09,64.27,6
0,3,2015-04-14,57.22,6
8,9,2015-04-10,58.89,12
11,0,2015-04-12,2.38,8
5,2,2015-04-08,85.17,9
9,8,2015-04-08,57.96,18
5,8,2015-04-09,19.90,16
10,10,2015-04-01,70.59,16
7,13,2015-04-06,39.97,6
1,7,2015-04-12,30.51,13
11,14,2015-04-02,66.33,18
6,11,2015-04-13,19.07,18
7,11,2015-04-02,7.17,3
8,3,2015-04-14,52.73,12
5,13,2015-04-14,45.54,19
1,5,2015-04-09,86.80,2
1,0,2015-04-02,24.23,7
6,14,2015-04-12,18.15,7
2,9,2015-04-09,1.97,15
11,10,2015-04-04,46.15,17
1,2,2015-04-07,8.57,3
10,14,2015-04-11,39.41,20
2,11,2015-04-12,61.63,10
6,12,2015-04-05,85.36,4
2,4,2015-04-14,26.26,10
1,0,2015-04-05,31.28,20
5,7,2015-04-01,40.58,16
0,2,2015-04-04,24.11,18
10,8,2015-04-09,23.52,16
11,13,2015-04-02,54.74,18
1,13,2015-04-12,8.03,14
10,4,2015-04-02,58.13,15
1,13,2015-04-12,29.08,2
9,1,2015-04-14,5.54,15
0,1,2015-04-08,84.89,6
10,13,2015-04-04,7.03,1
1,4,2015-04-13,73.99,15
3,5,2015-04-02,48.41,18
7,10,2015-04-07,50.21,13
11,4,2015-04-05,40.32,4
11,10,2015-04-06,100.92,15
1,8,2015-04-07,88.23,8
9,6,2015-04-05,26.34,9
1,14,2015-04-08,26.93,3
11,2,2015-04-04,43.70,8
9,12,2015-04-06,47.18,10
6,7,2015-04-02,82.21,7
5,10,2015-04-11,13.70,18
10,0,2015-04-06,81.12,4
2,11,2015-04-12,52.92,6
1,13,2015-04-12,21.17,6
5,12,2015-04-04,12.10,12
4,8,2015-04-05,73.62,8
6,10,2015-04-03,12.21,9
0,9,2015-04-10,62.64,18
1,10,2015-04-10,35.74,16
9,0,2015-04-05,23.98,16
2,2,2015-04-08,68.81,6
0,1,2015-04-08,98.78,13
6,8,2015-04-08,47.39,18
11,7,2015-04-08,92.53,18
1,1,2015-04-02,39.37,3
1,7,2015-04-12,46.10,12
7,13,2015-04-08,63.37,19
9,14,2015-04-08,41.34,2
8,1,2015-04-05,85.00,7
3,11,2015-04-12,45.55,7
8,5,2015-04-07,79.33,15
2,9,2015-04-04,60.58,17
9,4,2015-04-12,92.56,3
0,6,2015-04-14,81.03,20
11,5,2015-04-13,35.58,10
4,14,2015-04-04,80.56,4
8,2,2015-04-05,87.22,10
3,14,2015-04-03,30.09,20
11,14,2015-04-01,95.37,16
9,2,2015-04-10,13.42,18
8,1,2015-04-07,16.70,16
3,13,2015-04-05,79.86,18
10,12,2015-04-05,79.72,14
11,6,2015-04-11,13.90,15
9,8,2015-04-08,50.04,2
1,4,2015-04-02,76.73,15
0,14,2015-04-06,5.82,6
6,6,2015-04-05,20.81,1
10,10,2015-04-03,5.95,15
9,12,2015-04-02,95.30,18
11,2,2015-04-04,44.39,13
9,12,2015-04-03,45.26,4
9,9,2015-04-01,67.97,15
6,10,2015-04-14,87.60,8
3,13,2015-04-08,80.01,9
6,2,2015-04-11,88.03,3
6,1,2015-04-01,52.78,8
7,10,2015-04-05,12.83,10
7,10,2015-04-04,64.92,7
10,9,2015-04-07,67.47,18
8,11,2015-04-08,21.03,4
6,1,2015-04-03,88.32,6
10,11,2015-04-10,28.67,6
4,1,2015-04-10,20.17,12
1,12,2015-04-01,35.03,8
9,12,2015-04-01,20.43,9
1,14,2015-04-06,9.69,18
7,10,2015-04-03,7.53,16
9,10,2015-04-13,35.55,16
5,6,2015-04-05,21.55,6
10,14,2015-04-13,51.59,13
3,13,2015-04-04,90.49,18
3,11,2015-04-03,98.77,18
4,13,2015-04-07,87.84,3
8,1,2015-04-09,66.36,12
0,3,2015-04-13,86.06,19
10,13,2015-04-02,82.93,2
4,4,2015-04-09,12.88,7
4,9,2015-04-13,40.96,7
9,10,2015-04-13,43.78,15
10,14,2015-04-11,37.59,17
1,4,2015-04-09,87.23,3
2,7,2015-04-05,15.39,20
7,7,2015-04-03,51.04,10
0,13,2015-04-13,99.57,4
6,13,2015-04-02,57.24,10
2,6,2015-04-08,6.14,20
10,2,2015-04-13,8.31,16
0,2,2015-04-05,90.53,18
4,4,2015-04-09,16.63,16
5,0,2015-04-06,10.42,18
6,8,2015-04-14,65.75,14
0,4,2015-04-08,47.71,15
10,13,2015-04-02,78.97,2
2,11,2015-04-12,60.41,15
5,5,2015-04-07,63.13,6
5,7,2015-04-13,1.05,1
8,6,2015-04-11,83.70,15
4,7,2015-04-08,65.01,18
10,5,2015-04-10,56.08,13
8,0,2015-04-03,9.22,4
11,8,2015-04-03,58.59,15
4,0,2015-04-12,90.01,8
9,6,2015-04-07,64.95,9
5,7,2015-04-12,24.81,3
8,11,2015-04-03,87.17,8
9,3,2015-04-14,29.55,10
4,0,2015-04-14,12.69,7
5,13,2015-04-13,98.66,18
5,7,2015-04-01,51.90,4
6,3,2015-04-05,47.45,6
4,6,2015-04-13,11.99,6
3,2,2015-04-02,8.15,12
7,13,2015-04-05,62.17,8
0,6,2015-04-13,3.72,9
10,7,2015-04-06,78.72,18
11,7,2015-04-06,39.08,16
2,11,2015-04-09,67.33,16
1,6,2015-04-14,67.52,6
3,8,2015-04-03,46.27,13
9,9,2015-04-02,41.15,18
4,10,2015-04-08,6.73,18
11,9,2015-04-12,14.30,3
0,0,2015-04-03,97.62,12
5,4,2015-04-13,63.49,19
10,5,2015-04-11,7.53,2
7,1,2015-04-09,80.30,7
9,6,2015-04-03,70.77,7
1,8,2015-04-10,7.40,15
3,4,2015-04-05,45.19,17
2,8,2015-04-12,38.42,3
3,3,2015-04-11,56.60,20
0,10,2015-04-10,42.00,10
1,6,2015-04-04,58.83,4
6,1,2015-04-05,15.25,10
8,1,2015-04-11,3.90,20
4,13,2015-04-08,40.32,16
7,1,2015-04-06,54.68,18
11,3,2015-04-12,27.95,16
9,2,2015-04-08,97.18,18
3,10,2015-04-09,7.62,14
1,3,2015-04-02,80.82,15
3,1,2015-04-07,42.87,2
5,2,2015-04-07,98.65,15
4,11,2015-04-02,1.69,6
5,1,2015-04-10,29.59,1
5,4,2015-04-10,50.63,15
7,8,2015-04-01,8.28,18
6,5,2015-04-09,76.44,13
7,12,2015-04-11,86.22,4
5,11,2015-04-07,20.56,15
5,10,2015-04-14,8.14,8
3,4,2015-04-08,64.25,9
8,7,2015-04-07,19.13,3
3,11,2015-04-14,95.75,8
7,1,2015-04-04,31.68,10
4,14,2015-04-05,48.38,7
4,5,2015-04-04,66.09,18
0,1,2015-04-08,88.80,4
1,12,2015-04-01,43.17,6
1,4,2015-04-14,52.82,6
4,4,2015-04-07,58.35,12
3,14,2015-04-04,75.70,8
7,10,2015-04-04,78.85,9
6,5,2015-04-10,53.98,18
7,7,2015-04-06,65.83,16
4,12,2015-04-12,45.96,16
7,12,2015-04-11,70.38,6
9,10,2015-04-10,57.68,13
9,3,2015-04-04,22.58,18
8,0,2015-04-14,11.35,18
4,7,2015-04-10,4.24,3
3,5,2015-04-01,72.41,12
8,3,2015-04-12,31.74,19
10,8,2015-04-11,59.11,2
0,9,2015-04-13,43.62,7
10,1,2015-04-02,11.72,7
10,1,2015-04-02,25.25,15
5,8,2015-04-08,51.28,17
2,7,2015-04-02,82.97,3
6,2,2015-04-12,43.18,20
7,10,2015-04-05,30.66,10
5,6,2015-04-04,57.30,4
5,11,2015-04-08,9.93,10
11,7,2015-04-04,5.04,20
0,1,2015-04-09,62.23,16
10,10,2015-04-04,76.58,18
5,1,2015-04-01,65.48,16
3,8,2015-04-02,94.72,18
10,10,2015-04-02,25.65,14
7,3,2015-04-11,64.41,15
5,3,2015-04-03,52.91,2
1,12,2015-04-14,68.93,15
2,2,2015-04-13,96.50,6
6,10,2015-04-02,54.17,1
10,13,2015-04-04,2.54,15
10,5,2015-04-14,23.47,18
11,3,2015-04-10,82.81,13
1,3,2015-04-03,43.13,4
7,11,2015-04-02,24.52,15
6,12,2015-04-06,56.46,8
11,1,2015-04-05,17.77,9
8,2,2015-04-06,61.05,3
1,14,2015-04-11,41.07,8
3,2,2015-04-14,79.60,10
8,4,2015-04-09,14.47,7
4,9,2015-04-02,53.36,18
11,5,2015-04-01,69.18,4
5,6,2015-04-04,46.09,6
11,7,2015-04-06,44.40,6
4,11,2015-04-07,34.36,12
1,8,2015-04-06,26.82,8
5,8,2015-04-08,54.81,9
4,1,2015-04-09,68.26,18
2,0,2015-04-05,11.21,16
6,5,2015-04-10,56.84,16
8,1,2015-04-13,27.47,6
0,6,2015-04-01,56.46,13
10,11,2015-04-11,78.77,18
2,11,2015-04-11,82.99,18
4,8,2015-04-06,23.26,3
4,3,2015-04-02,94.57,12
11,13,2015-04-04,93.93,19
5,6,2015-04-03,95.94,2
2,1,2015-04-01,38.38,7
0,2,2015-04-04,33.72,7
3,7,2015-04-08,95.52,15
3,11,2015-04-03,72.37,17
2,12,2015-04-07,25.79,3
7,4,2015-04-06,23.49,20
3,10,2015-04-06,8.51,10
5,3,2015-04-06,53.85,4
8,0,2015-04-14,19.95,10
8,2,2015-04-07,19.12,20
3,1,2015-04-09,80.69,16
9,6,2015-04-14,67.52,18
3,6,2015-04-09,61.53,16
10,6,2015-04-06,75.32,18
10,3,2015-04-07,90.36,14
10,12,2015-04-10,31.73,15
5,8,2015-04-10,3.34,2
0,5,2015-04-08,15.94,15
5,12,2015-04-04,34.95,6
4,0,2015-04-02,34.42,1
0,2,2015-04-04,15.48,15
6,3,2015-04-05,62.07,18
0,4,2015-04-10,75.62,13
9,10,2015-04-13,50.12,4
1,1,2015-04-14,6.15,15
1,4,2015-04-13,87.47,8
10,13,2015-04-03,41.61,9
6,8,2015-04-12,24.97,3
7,5,2015-04-13,32.38,8
3,6,2015-04-10,23.06,10
2,5,2015-04-11,26.03,7
4,4,2015-04-09,100.64,18
9,14,2015-04-08,51.24,4
0,11,2015-04-03,61.57,6
7,5,2015-04-03,8.47,6
10,4,2015-04-02,55.25,12
11,5,2015-04-03,4.29,8
8,5,2015-04-05,35.22,9
8,5,2015-04-04,72.42,18
3,5,2015-04-02,26.03,16
8,8,2015-04-01,100.67,16
1,9,2015-04-05,59.37,6
10,9,2015-04-08,49.93,13
0,11,2015-04-07,57.46,18
1,1,2015-04-14,1.92,18
10,2,2015-04-09,44.38,3
11,8,2015-04-01,5.78,12
4,10,2015-04-08,27.39,19
10,7,2015-04-14,66.58,2
1,10,2015-04-13,56.16,7
4,1,2015-04-08,7.47,7
10,4,2015-04-05,53.67,15
7,8,2015-04-14,40.84,17
10,4,2015-04-04,99.99,3
7,2,2015-04-01,26.64,20
5,5,2015-04-06,77.37,10
1,2,2015-04-07,18.11,4
3,12,2015-04-11,82.49,10
3,3,2015-04-14,67.54,20
1,11,2015-04-10,22.31,16
2,4,2015-04-14,21.19,18
10,14,2015-04-01,99.02,16
0,2,2015-04-02,87.86,18
8,11,2015-04-04,53.51,14
4,2,2015-04-02,76.66,15
2,10,2015-04-14,100.56,2
10,5,2015-04-11,19.62,15
1,2,2015-04-10,22.24,6
0,10,2015-04-12,79.88,1
5,14,2015-04-08,34.52,15
3,9,2015-04-12,10.10,18
10,14,2015-04-09,5.98,13
0,0,2015-04-01,72.47,4
8,7,2015-04-10,11.78,15
6,7,2015-04-01,10.63,8
8,0,2015-04-10,32.07,9
7,5,2015-04-04,78.30,3
6,8,2015-04-13,96.66,8
4,0,2015-04-02,50.64,10
9,5,2015-04-06,80.53,7
2,10,2015-04-04,57.86,18
8,11,2015-04-03,62.44,4
8,10,2015-04-10,69.82,6
4,12,2015-04-01,30.29,6
7,3,2015-04-11,71.69,12
8,5,2015-04-04,74.55,8
4,9,2015-04-01,3.85,9
2,0,2015-04-08,20.39,18
7,7,2015-04-07,21.69,16
5,10,2015-04-14,27.11,16
1,11,2015-04-09,79.19,6
8,2,2015-04-05,4.21,13
0,2,2015-04-06,69.19,18
6,8,2015-04-12,28.90,18
10,5,2015-04-10,46.99,3
4,6,2015-04-13,15.71,12
5,13,2015-04-01,22.80,19
2,4,2015-04-01,85.57,2
4,4,2015-04-08,44.24,7
8,5,2015-04-07,80.75,7
3,14,2015-04-13,51.72,15
3,11,2015-04-12,37.81,17
4,13,2015-04-09,18.57,3
8,0,2015-04-13,47.03,20
11,3,2015-04-08,67.26,10
10,4,2015-04-01,100.45,4
0,1,2015-04-10,44.92,10
2,10,2015-04-03,9.54,20
11,6,2015-04-09,72.10,16
3,7,2015-04-08,97.77,18
4,14,2015-04-06,33.67,16
8,9,2015-04-13,69.05,18
11,14,2015-04-04,96.80,14
6,9,2015-04-05,46.71,15
3,14,2015-04-14,19.58,2
10,12,2015-04-05,70.52,15
6,6,2015-04-04,43.11,6
9,13,2015-04-01,11.87,1
8,0,2015-04-11,18.92,15
0,12,2015-04-14,67.41,18
2,13,2015-04-01,28.17,13
4,14,2015-04-02,39.74,4
3,6,2015-04-11,89.63,15
8,13,2015-04-11,64.14,8
4,1,2015-04-08,80.20,9
7,13,2015-04-09,50.66,3
2,8,2015-04-12,18.32,8
4,3,2015-04-12,21.04,10
5,8,2015-04-08,70.19,7
0,2,2015-04-04,9.06,18
2,14,2015-04-13,63.09,4
9,1,2015-04-12,45.80,6
9,8,2015-04-09,36.63,6
7,12,2015-04-08,94.92,12
2,2,2015-04-09,28.58,8
3,7,2015-04-06,52.17,9
9,6,2015-04-02,17.73,18
1,0,2015-04-03,95.24,16
3,10,2015-04-07,71.04,16
9,0,2015-04-03,91.90,6
1,10,2015-04-11,7.13,13
7,13,2015-04-06,41.85,18
2,10,2015-04-14,14.13,18
5,14,2015-04-09,97.45,3
8,10,2015-04-08,19.96,12
6,0,2015-04-06,91.95,19
8,14,2015-04-04,62.34,2
11,11,2015-04-01,74.03,7
7,1,2015-04-06,82.93,7
2,6,2015-04-06,87.16,15
4,7,2015-04-13,16.40,17
5,10,2015-04-11,3.18,3
5,0,2015-04-14,1.62,20
10,8,2015-04-14,36.98,10
9,13,2015-04-13,93.06,4
2,5,2015-04-13,61.54,10
7,3,2015-04-09,9.77,20
4,7,2015-04-07,6.04,16
8,4,2015-04-09,18.81,18
7,10,2015-04-06,2.89,16
2,13,2015-04-01,5.52,18
4,10,2015-04-09,98.15,14
7,1,2015-04-04,56.87,15
5,7,2015-04-10,93.99,2
8,14,2015-04-07,70.02,15
11,8,2015-04-14,41.45,6
11,9,2015-04-09,85.53,1
1,2,2015-04-10,19.21,15
11,2,2015-04-02,100.08,18
3,8,2015-04-01,10.99,13
7,10,2015-04-06,2.00,4
2,1,2015-04-04,36.19,15
7,0,2015-04-12,91.35,8
11,1,2015-04-04,39.66,9
7,2,2015-04-04,43.91,3
9,11,2015-04-08,86.04,8
11,2,2015-04-13,95.56,10
5,3,2015-04-14,46.65,7
1,4,2015-04-12,98.79,18
3,10,2015-04-07,47.05,4
9,7,2015-04-14,74.82,6
7,12,2015-04-11,92.11,6
8,14,2015-04-07,72.16,12
0,0,2015-04-13,28.81,8
1,14,2015-04-10,76.88,9
9,11,2015-04-09,75.78,18
6,4,2015-04-01,3.04,16
1,9,2015-04-02,42.39,16
5,13,2015-04-12,34.46,6
0,4,2015-04-11,25.96,13
7,3,2015-04-08,52.06,18
2,6,2015-04-05,92.94,18
7,6,2015-04-11,1.90,3
3,3,2015-04-08,60.93,12
7,2,2015-04-14,84.93,19
11,6,2015-04-13,34.46,2
3,9,2015-04-13,78.55,7
5,2,2015-04-11,91.72,7
8,13,2015-04-12,37.06,15
2,0,2015-04-08,19.54,17
6,4,2015-04-02,40.36,3
4,9,2015-04-01,100.63,20
1,6,2015-04-14,86.62,10
1,1,2015-04-14,100.06,4
9,0,2015-04-05,42.51,10
11,10,2015-04-05,13.86,20
7,13,2015-04-09,49.23,16
1,4,2015-04-01,2.81,18
2,12,2015-04-07,14.88,16
1,5,2015-04-08,16.39,18
4,6,2015-04-01,56.80,14
10,12,2015-04-08,93.96,15
2,1,2015-04-01,66.14,2
3,6,2015-04-11,13.26,15
9,8,2015-04-09,28.46,6
2,4,2015-04-03,27.78,1
10,5,2015-04-10,61.08,15
11,1,2015-04-07,38.67,18
3,4,2015-04-05,56.22,13
8,10,2015-04-09,90.00,4
3,12,2015-04-12,56.39,15
1,2,2015-04-11,90.66,8
8,10,2015-04-10,68.67,9
4,12,2015-04-01,47.81,3
4,7,2015-04-08,75.52,8
4,6,2015-04-12,69.75,10
9,1,2015-04-01,46.20,7
5,12,2015-04-04,36.69,18
6,7,2015-04-03,79.89,4
5,10,2015-04-09,68.50,6
3,4,2015-04-05,64.83,6
0,6,2015-04-02,27.32,12
7,3,2015-04-11,60.14,8
2,5,2015-04-13,52.62,9
2,8,2015-04-12,15.69,18
2,10,2015-04-04,58.93,16
8,13,2015-04-10,79.44,16
0,12,2015-04-13,13.73,6
2,11,2015-04-13,13.50,13
4,9,2015-04-02,57.37,18
2,2,2015-04-10,21.99,18
0,6,2015-04-13,35.05,3
3,8,2015-04-02,78.45,12
2,8,2015-04-09,7.69,19
2,0,2015-04-08,22.86,2
8,11,2015-04-04,58.10,7
6,14,2015-04-12,14.65,7
0,14,2015-04-08,56.44,15
4,1,2015-04-08,12.14,17
1,1,2015-04-10,29.92,3
5,6,2015-04-05,19.87,20
10,13,2015-04-03,31.95,10
1,12,2015-04-05,89.43,4
4,5,2015-04-05,25.87,10
2,4,2015-04-02,69.48,20
7,3,2015-04-14,73.89,16
5,0,2015-04-04,56.52,18
7,7,2015-04-06,38.88,16
2,11,2015-04-11,97.35,18
0,7,2015-04-11,80.54,14
2,9,2015-04-07,77.72,15
2,13,2015-04-02,74.39,2
11,8,2015-04-14,59.68,15
8,12,2015-04-13,84.19,6
11,2,2015-04-14,80.36,1
9,7,2015-04-11,82.63,15
2,11,2015-04-11,71.20,18
10,3,2015-04-08,68.00,13
11,12,2015-04-10,95.95,4
10,7,2015-04-04,41.16,15
8,5,2015-04-03,83.56,8
8,2,2015-04-06,64.96,9
3,10,2015-04-07,51.13,3
11,3,2015-04-09,16.58,8
7,11,2015-04-03,84.26,10
8,1,2015-04-11,97.31,7
1,9,2015-04-04,90.80,18
3,8,2015-04-12,1.07,4
6,11,2015-04-12,50.73,6
0,8,2015-04-03,52.67,6
0,9,2015-04-01,94.45,12
9,4,2015-04-02,70.16,8
9,10,2015-04-10,52.93,9
6,5,2015-04-14,11.12,18
4,10,2015-04-10,64.14,16
1,8,2015-04-06,40.07,16
0,2,2015-04-05,89.00,6
4,1,2015-04-07,18.42,13
4,4,2015-04-08,49.08,18
11,4,2015-04-07,81.49,18
5,12,2015-04-01,14.14,3
9,11,2015-04-11,86.89,12
7,10,2015-04-09,97.22,19
7,4,2015-04-08,47.62,2
11,6,2015-04-11,98.24,7
1,9,2015-04-04,78.22,7
8,3,2015-04-01,10.75,15
7,14,2015-04-04,92.13,17
3,13,2015-04-08,69.36,3
0,14,2015-04-02,65.31,20
5,4,2015-04-11,22.30,10
4,3,2015-04-02,99.09,4
1,11,2015-04-07,20.76,10
5,9,2015-04-03,33.56,20
1,6,2015-04-14,68.17,16
4,10,2015-04-09,2.77,18
10,2,2015-04-11,67.42,16
7,4,2015-04-08,39.67,18
7,12,2015-04-11,85.07,14
5,10,2015-04-11,4.50,15
5,3,2015-04-05,91.36,2
4,2,2015-04-04,9.67,15
3,1,2015-04-04,56.65,6
5,7,2015-04-14,87.20,1
1,2,2015-04-09,60.49,15
8,10,2015-04-08,24.78,18
9,1,2015-04-13,38.30,13
5,5,2015-04-09,69.02,4
3,8,2015-04-01,10.25,15
6,6,2015-04-06,63.64,8
4,13,2015-04-09,37.84,9
7,14,2015-04-02,64.20,3
5,7,2015-04-13,95.16,8
5,4,2015-04-10,77.79,10
9,9,2015-04-03,14.08,7
2,11,2015-04-12,66.37,18
8,5,2015-04-01,63.44,4
2,4,2015-04-03,24.19,6
7,9,2015-04-12,96.36,6
3,6,2015-04-10,31.61,12
7,1,2015-04-06,77.03,8
0,10,2015-04-06,99.98,9
0,3,2015-04-13,93.66,18
2,4,2015-04-02,64.99,16
5,4,2015-04-11,44.27,16
3,4,2015-04-08,60.34,6
5,10,2015-04-02,50.61,13
9,5,2015-04-09,10.34,18
2,10,2015-04-04,85.95,18
11,1,2015-04-03,83.97,3
7,8,2015-04-13,78.82,12
6,6,2015-04-06,74.03,19
9,11,2015-04-10,45.66,2
2,12,2015-04-07,2.62,7
6,10,2015-04-02,39.98,7
2,14,2015-04-11,40.04,15
1,6,2015-04-01,34.52,17
10,2,2015-04-09,35.48,3
7,14,2015-04-01,12.56,20
6,8,2015-04-13,71.99,10
3,5,2015-04-14,13.11,4
5,11,2015-04-08,3.47,10
9,11,2015-04-06,66.31,20
5,5,2015-04-09,3.38,16
10,2,2015-04-09,27.08,18
2,4,2015-04-02,54.98,16
0,7,2015-04-11,3.49,18
3,3,2015-04-07,82.96,14
6,2,2015-04-10,12.64,15
6,8,2015-04-14,56.08,2
7,6,2015-04-09,48.89,15
3,1,2015-04-06,64.74,6
5,2,2015-04-05,84.78,1
1,3,2015-04-05,74.64,15
7,14,2015-04-02,73.48,18
10,1,2015-04-03,97.39,13
3,9,2015-04-12,91.88,4
1,11,2015-04-06,65.98,15
5,4,2015-04-11,27.47,8
7,2,2015-04-02,16.32,9
0,10,2015-04-08,12.34,3
2,11,2015-04-12,48.94,8
11,3,2015-04-09,24.56,10
0,4,2015-04-06,97.69,7
0,7,2015-04-12,56.73,18
2,3,2015-04-08,83.56,4
8,13,2015-04-10,6.33,6
3,3,2015-04-12,41.17,6
4,11,2015-04-04,48.43,12
0,12,2015-04-12,16.87,8
4,3,2015-04-13,2.28,9
7,2,2015-04-03,53.92,18
3,12,2015-04-12,50.41,16
11,2,2015-04-14,63.05,16
0,5,2015-04-07,82.42,6
4,6,2015-04-14,100.60,13
9,14,2015-04-07,67.39,18
9,11,2015-04-05,4.84,18
1,9,2015-04-05,40.57,3
0,14,2015-04-05,61.69,12
11,13,2015-04-04,14.37,19
3,3,2015-04-14,71.08,2
3,6,2015-04-09,55.26,7
6,1,2015-04-01,35.06,7
10,6,2015-04-08,90.22,15
2,2,2015-04-09,45.21,17
0,11,2015-04-04,38.68,3
8,5,2015-04-05,43.03,20
0,11,2015-04-03,66.47,10
10,9,2015-04-11,53.10,4
9,7,2015-04-14,68.30,10
3,5,2015-04-01,64.38,20
4,13,2015-04-10,88.99,16
6,12,2015-04-03,47.18,18
10,0,2015-04-08,13.05,16
3,2,2015-04-02,92.29,18
11,13,2015-04-03,38.65,14
4,12,2015-04-02,19.23,15
1,1,2015-04-14,4.01,2
11,11,2015-04-01,56.66,15
10,8,2015-04-11,49.15,6
8,2,2015-04-04,8.55,1
2,12,2015-04-08,90.30,15
0,8,2015-04-03,19.95,18
6,4,2015-04-05,68.31,13
3,3,2015-04-08,52.83,4
2,10,2015-04-05,28.34,15
4,0,2015-04-12,79.56,8
4,5,2015-04-05,31.36,9
6,11,2015-04-12,50.36,3
0,9,2015-04-13,70.97,8
1,8,2015-04-10,4.02,10
1,10,2015-04-01,68.59,7
6,10,2015-04-02,39.93,18
2,0,2015-04-09,80.24,4
10,13,2015-04-01,25.90,6
2,7,2015-04-04,22.78,6
10,9,2015-04-05,53.93,12
6,2,2015-04-14,90.32,8
3,10,2015-04-04,51.71,9
4,3,2015-04-14,61.01,18
10,6,2015-04-06,77.22,16
11,9,2015-04-13,82.82,16
8,0,2015-04-01,92.61,6
7,4,2015-04-07,96.12,13
1,9,2015-04-04,5.26,18
10,4,2015-04-02,57.18,18
1,12,2015-04-01,24.84,3
3,12,2015-04-13,27.51,12
10,11,2015-04-01,62.95,19
2,2,2015-04-13,1.99,2
9,14,2015-04-09,21.54,7
9,3,2015-04-02,65.87,7
7,2,2015-04-13,86.72,15
0,8,2015-04-06,49.28,17
6,5,2015-04-14,17.84,3
8,1,2015-04-09,66.15,20
0,5,2015-04-06,83.33,10
4,7,2015-04-12,62.37,4
5,5,2015-04-06,82.10,10
3,14,2015-04-03,47.92,20
9,7,2015-04-12,26.07,16
9,4,2015-04-01,99.17,18
0,2,2015-04-04,41.12,16
7,1,2015-04-08,11.39,18
1,2,2015-04-07,14.72,14
1,2,2015-04-09,65.41,15
11,13,2015-04-08,82.73,2
7,9,2015-04-09,15.97,15
5,13,2015-04-12,16.06,6
2,8,2015-04-11,54.44,1
11,14,2015-04-11,12.24,15
10,2,2015-04-12,27.67,18
10,7,2015-04-01,39.86,13
11,11,2015-04-03,70.70,4
1,7,2015-04-11,58.72,15
2,4,2015-04-02,54.26,8
0,6,2015-04-14,94.91,9
7,2,2015-04-13,99.19,3
7,0,2015-04-09,72.38,8
5,4,2015-04-14,32.08,10
5,2,2015-04-05,80.37,7
11,5,2015-04-14,7.59,18
2,12,2015-04-07,33.30,4
10,8,2015-04-11,45.22,6
5,0,2015-04-04,51.63,6
4,5,2015-04-03,84.94,12
9,6,2015-04-03,91.98,8
0,4,2015-04-09,9.55,9
3,1,2015-04-03,63.29,18
8,10,2015-04-09,72.71,16
5,4,2015-04-13,51.53,16
3,11,2015-04-13,24.45,6
9,6,2015-04-04,51.66,13
2,8,2015-04-13,77.85,18
7,10,2015-04-04,56.45,18
6,2,2015-04-13,96.08,3
6,10,2015-04-03,20.63,12
5,10,2015-04-13,33.53,19
4,14,2015-04-04,70.06,2
3,4,2015-04-05,53.70,7
6,4,2015-04-04,84.13,7
11,2,2015-04-01,46.98,15
4,5,2015-04-05,36.85,17
9,11,2015-04-09,74.62,3
6,5,2015-04-10,49.56,20
5,12,2015-04-02,94.08,10
11,14,2015-04-01,92.89,4
8,11,2015-04-03,78.52,10
4,9,2015-04-03,47.08,20
8,5,2015-04-08,28.77,16
0,3,2015-04-13,91.95,18
2,2,2015-04-09,46.42,16
0,13,2015-04-09,13.03,18
5,2,2015-04-12,49.86,14
10,0,2015-04-06,84.50,15
4,4,2015-04-10,84.69,2
2,5,2015-04-10,44.29,15
2,13,2015-04-02,70.81,6
9,13,2015-04-11,40.78,1
3,2,2015-04-13,89.67,15
2,3,2015-04-07,92.80,18
0,8,2015-04-04,5.88,13
11,8,2015-04-14,38.80,4
10,0,2015-04-04,70.86,15
2,11,2015-04-11,100.35,8
2,1,2015-04-02,20.94,9
3,11,2015-04-14,92.24,3
5,5,2015-04-06,82.34,8
3,1,2015-04-05,9.07,10
3,5,2015-04-01,79.89,7
11,6,2015-04-11,8.41,18
6,8,2015-04-14,52.02,4
5,13,2015-04-02,1.95,6
3,4,2015-04-04,92.42,6
3,7,2015-04-02,83.10,12
5,12,2015-04-03,55.61,8
